0.37053,-0.69062,-0.62109
0.46304,-0.63233,-0.62109
0.54653,-0.56173,-0.62109
0.61939,-0.4802,-0.62109
0.6802,-0.38933,-0.62109
0.72776,-0.29087,-0.62109
0.76116,-0.18676,-0.62109
0.70638,-0.060654,-0.70523
0.70736,0.047886,-0.70523
0.69176,0.1553,-0.70523
0.65995,0.25908,-0.70523
0.61267,0.35678,-0.70523
0.55102,0.44613,-0.70523
0.47646,0.52501,-0.70523
0.39074,0.59159,-0.70523
0.29585,0.6443,-0.70523
0.19403,0.68191,-0.70523
0.087666,0.70354,-0.70523
-0.020757,0.70868,-0.70523
-0.12869,0.6972,-0.70523
-0.23361,0.66939,-0.70523
-0.33306,0.62588,-0.70523
-0.42469,0.56771,-0.70523
-0.50638,0.49622,-0.70523
-0.57619,0.41311,-0.70523
-0.6325,0.32031,-0.70523
-0.67398,0.22001,-0.70523
-0.69967,0.11455,-0.70523
-0.70895,0.0064029,-0.70523
-0.70162,-0.10189,-0.70523
-0.67784,-0.2078,-0.70523
-0.63818,-0.30884,-0.70523
-0.58356,-0.40264,-0.70523
-0.51526,-0.487,-0.70523
-0.43488,-0.55994,-0.70523
-0.34431,-0.61976,-0.70523
-0.24566,-0.66506,-0.70523
-0.14126,-0.69477,-0.70523
-0.033553,-0.70819,-0.70523
0.074944,-0.70501,-0.70523
0.18169,-0.68531,-0.70523
0.28417,-0.64954,-0.70523
0.37999,-0.59855,-0.70523
0.4669,-0.53353,-0.70523
0.54288,-0.45601,-0.70523
0.60612,-0.36779,-0.70523
0.65516,-0.27096,-0.70523
0.68884,-0.16777,-0.70523
0.6254,-0.035809,-0.77948
0.62174,0.076436,-0.77948
0.5981,0.18622,-0.77948
0.55524,0.29003,-0.77948
0.49453,0.38451,-0.77948
0.41793,0.46663,-0.77948
0.32789,0.53376,-0.77948
0.22732,0.58373,-0.77948
0.11943,0.61493,-0.77948
0.0077143,0.62638,-0.77948
-0.10425,0.61769,-0.77948
-0.21287,0.58915,-0.77948
-0.31465,0.54167,-0.77948
-0.40631,0.47678,-0.77948
-0.48491,0.39657,-0.77948
-0.54793,0.30361,-0.77948
-0.59334,0.2009,-0.77948
-0.61967,0.091725,-0.77948
-0.62609,-0.020396,-0.77948
-0.61239,-0.13186,-0.77948
-0.579,-0.23909,-0.77948
-0.52701,-0.33863,-0.77948
-0.45807,-0.42729,-0.77948
-0.37442,-0.50222,-0.77948
-0.27873,-0.561,-0.77948
-0.17408,-0.60175,-0.77948
-0.063831,-0.62316,-0.77948
0.048465,-0.62455,-0.77948
0.1592,-0.60586,-0.77948
0.26482,-0.56769,-0.77948
0.36193,-0.51128,-0.77948
0.44741,-0.43844,-0.77948
0.51851,-0.35151,-0.77948
0.57294,-0.25328,-0.77948
0.60896,-0.1469,-0.77948
0.53589,-0.016691,-0.84412
0.52828,0.091526,-0.84412
0.49905,0.19599,-0.84412
0.44938,0.29244,-0.84412
0.38131,0.37691,-0.84412
0.29763,0.44595,-0.84412
0.20177,0.49674,-0.84412
0.097648,0.52719,-0.84412
-0.010473,0.53605,-0.84412
-0.11817,0.52297,-0.84412
-0.22102,0.48848,-0.84412
-0.31483,0.43399,-0.84412
-0.39574,0.36173,-0.84412
-0.46046,0.27466,-0.84412
-0.50632,0.17635,-0.84412
-0.53146,0.070821,-0.84412
-0.53483,-0.03761,-0.84412
-0.51631,-0.1445,-0.84412
-0.47666,-0.24548,-0.84412
-0.41749,-0.3364,-0.84412
-0.34122,-0.41356,-0.84412
-0.25099,-0.47378,-0.84412
-0.15048,-0.5146,-0.84412
-0.043812,-0.53436,-0.84412
0.064651,-0.53224,-0.84412
0.17047,-0.50833,-0.84412
0.2693,-0.46361,-0.84412
0.35712,-0.39991,-0.84412
0.43031,-0.31984,-0.84412
0.48588,-0.22667,-0.84412
0.52156,-0.12422,-0.84412
0.43814,0.0094486,-0.89886
0.42203,0.11811,-0.89886
0.37939,0.21936,-0.89886
0.31292,0.30682,-0.89886
0.22679,0.375,-0.89886
0.12641,0.41962,-0.89886
0.018081,0.43787,-0.89886
-0.091381,0.42861,-0.89886
-0.1951,0.39242,-0.89886
-0.28656,0.33157,-0.89886
-0.36002,0.24989,-0.89886
-0.41085,0.15251,-0.89886
-0.43587,0.045539,-0.89886
-0.4335,-0.064288,-0.89886
-0.40389,-0.17008,-0.89886
-0.34891,-0.26518,-0.89886
-0.272,-0.34362,-0.89886
-0.178,-0.40046,-0.89886
-0.072818,-0.43215,-0.89886
0.036941,-0.43668,-0.89886
0.14438,-0.41378,-0.89886
0.24275,-0.36487,-0.89886
0.32586,-0.29304,-0.89886
0.3885,-0.2028,-0.89886
0.42673,-0.099809,-0.89886
0.33404,0.036063,-0.94187
0.30424,0.14257,-0.94187
0.24146,0.23363,-0.94187
0.15251,0.29938,-0.94187
0.047044,0.33268,-0.94187
-0.063525,0.32993,-0.94187
-0.16721,0.29142,-0.94187
-0.25277,0.22134,-0.94187
-0.31095,0.12727,-0.94187
-0.33542,0.019411,-0.94187
-0.32355,-0.090553,-0.94187
-0.27662,-0.1907,-0.94187
-0.19971,-0.27019,-0.94187
-0.10116,-0.3204,-0.94187
0.0083547,-0.33588,-0.94187
0.11696,-0.31497,-0.94187
0.2129,-0.25993,-0.94187
0.28576,-0.17672,-0.94187
0.32766,-0.074355,-0.94187
0.22161,0.062021,-0.97316
0.1674,0.1579,-0.97316
0.074844,0.21761,-0.97316
-0.034857,0.22747,-0.97316
-0.13657,0.18521,-0.97316
-0.207,0.10053,-0.97316
-0.23001,-0.0071852,-0.97316
-0.20032,-0.11325,-0.97316
-0.12475,-0.19338,-0.97316
-0.020592,-0.2292,-0.97316
0.088281,-0.21252,-0.97316
0.17693,-0.14715,-0.97316
0.22505,-0.048069,-0.97316
0.089687,0.07893,-0.99284
-0.005791,0.11933,-0.99284
-0.096908,0.069875,-0.99284
-0.11505,-0.0322,-0.99284
-0.046559,-0.11003,-0.99284
0.056994,-0.105,-0.99284
0.11763,-0.020908,-0.99284
0,0,-1
